Buyer_ID,Unique_Buys
b8,"['benzodiazepines', 'marijuana', 'not_drugs']"
b8,['cocaine']
b8,"['ecstasy', 'marijuana', 'lsd', 'methamphetamine', 'benzodiazepines', 'not_drugs']"
b9,['cocaine']
b9,['not_drugs']
b9,"['marijuana', 'ecstasy', 'lsd', 'methamphetamine', 'benzodiazepines', 'not_drugs']"
b9,"['marijuana', 'not_drugs']"
b9,['dmt']
b9,['marijuana']
bA,['lsd']
b_,['not_drugs']
ba,"['marijuana', 'not_drugs', 'ecstasy']"
ba,"['marijuana', 'ecstasy']"
ba,['marijuana']
bb,['marijuana']
bb,"['lsd', 'not_drugs']"
bc,['marijuana']
bd,['ecstasy']
bd,['benzodiazepines']
bd,['not_drugs']
bd,['cocaine']
bd,"['', 'marijuana', 'psychedelic']"
bd,"['marijuana', 'ecstasy', 'not_drugs']"
bd,['marijuana']
be,['']
be,"['marijuana', 'benzodiazepines']"
be,"['', 'marijuana', 'ecstasy', 'hashish', 'cocaine', 'benzodiazepines']"
be,['']
be,"['cocaine', 'marijuana']"
be,['psychedelic']
be,"['ecstasy', 'hashish', 'ketamine', 'methamphetamine', 'not_drugs']"
be,['stimulant']
be,['']
be,['']
bf,['not_drugs']
bf,['not_drugs']
bf,['psychedelic']
bf,['not_drugs']
bg,"['', 'marijuana']"
bg,['not_drugs']
bg,['not_drugs']
bg,"['cocaine', 'marijuana']"
bh,['benzodiazepines']
bh,"['marijuana', 'hashish', 'ecstasy']"
bi,"['', 'ecstasy', 'not_drugs']"
bi,"['benzodiazepines', 'hashish']"
bk,['']
bk,['marijuana']
bk,['not_drugs']
bk,"['ecstasy', 'not_drugs']"
bl,['ecstasy']
bl,"['marijuana', 'ecstasy', 'cocaine', 'benzodiazepines', 'not_drugs', 'stimulant']"
bl,['psychedelic']
bl,['benzodiazepines']
bm,"['benzodiazepines', 'marijuana']"
bm,['stimulant']
bm,['not_drugs']
bn,['benzodiazepines']
bn,['not_drugs']
bn,"['marijuana', 'ecstasy', 'hashish', 'benzodiazepines', 'not_drugs']"
bn,['']
bn,"['', 'marijuana', 'ketamine']"
bo,['oxycodone']
bo,"['cocaine', 'stimulant']"
bo,"['marijuana', 'benzodiazepines', 'dissociative']"
bo,['stimulant']
bo,['not_drugs']
bo,['marijuana']
bo,"['opioid', 'ecstasy', 'marijuana', 'fentanyl', 'cocaine', 'benzodiazepines']"
bo,['marijuana']
bp,"['methamphetamine', 'marijuana', 'not_drugs', 'benzodiazepines']"
bp,"['lsd', 'not_drugs']"
br,"['marijuana', 'heroin']"
br,['psychedelic']
br,"['cocaine', 'marijuana', 'erectile_dysfunction', 'ketamine']"
br,"['not_drugs', 'ketamine']"
br,['stimulant']
br,['not_drugs']
br,"['', 'methamphetamine', 'cocaine', 'marijuana']"
br,['benzodiazepines']
br,['not_drugs']
bs,['not_drugs']
bs,"['fentanyl', 'cocaine', 'marijuana', 'stimulant']"
bs,['not_drugs']
bs,['stimulant']
bs,['']
bs,['benzodiazepines']
bs,['ketamine']
bs,['opioid_treatment']
bs,['marijuana']
bs,"['benzodiazepines', 'not_drugs']"
bs,"['methamphetamine', 'oxycodone']"
bs,['marijuana']
bt,['benzodiazepines']
bt,['benzodiazepines']
bt,"['', 'ecstasy', 'inhalants', 'ketamine', 'lsd', 'methamphetamine', 'benzodiazepines', 'not_drugs', 'stimulant']"
bt,['oxycodone']
bt,['opioid']
bu,['']
bu,['opioid']
bv,['erectile_dysfunction']
bw,"['', 'hashish']"
bw,['oxycodone']
bx,['cocaine']
bx,['not_drugs']
by,"['', 'marijuana', 'psilocybin', 'oxycodone', 'methamphetamine', 'stimulant']"
by,['oxycodone']
by,['fentanyl']
by,['not_drugs']
by,['not_drugs']
by,"['benzodiazepines', 'not_drugs']"
by,['opioid']
by,['hashish']
by,['']
by,['hashish']
bz,"['cocaine', 'marijuana']"
bz,['lsd']
c ,['ecstasy']
c ,"['benzodiazepines', 'ecstasy', 'ketamine']"
c ,['ecstasy']
c ,"['', 'not_drugs']"
c ,['']
c ,['methamphetamine']
c ,['stimulant']
c ,"['', 'erectile_dysfunction']"
c ,"['benzodiazepines', 'marijuana']"
c ,"['ecstasy', 'steroids_and_hormones', 'cocaine', 'oxycodone', 'methamphetamine', 'benzodiazepines', 'erectile_dysfunction', 'stimulant']"
c ,['cocaine']
c ,"['', 'psychedelic', 'ketamine', 'cocaine', 'methamphetamine', 'benzodiazepines', 'heroin']"
c ,"['benzodiazepines', 'cocaine', 'ecstasy', 'marijuana']"
c ,['heroin']
c ,['ketamine']
c0,['hashish']
c0,['not_drugs']
c0,"['marijuana', 'not_drugs']"
c0,"['benzodiazepines', 'marijuana']"
c1,['not_drugs']
c1,['']
c1,"['cocaine', 'opioid']"
c1,['stimulant']
c1,"['', 'ecstasy', 'hashish', 'psilocybin', 'cocaine']"
c1,['not_drugs']
c2,['cocaine']
c2,"['', 'not_drugs']"
c2,"['cocaine', 'marijuana', 'hashish', 'stimulant']"
c2,['not_drugs']
c3,['oxycodone']
c3,['not_drugs']
c3,['not_drugs']
c3,"['psilocybin', 'marijuana', 'not_drugs', 'ketamine']"
c3,['hashish']
c4,['not_drugs']
c4,"['lsd', 'opioid_treatment', 'cocaine', 'not_drugs']"
c4,['cocaine']
c5,['not_drugs']
c5,['marijuana']
c5,"['marijuana', 'not_drugs']"
c5,['']
c6,['not_drugs']
c6,"['psilocybin', 'hashish', 'stimulant']"
c6,"['methamphetamine', 'stimulant']"
c6,['cocaine']
c7,['not_drugs']
c7,"['', 'cocaine', 'marijuana', 'ecstasy']"
c7,['ketamine']
c7,['ketamine']
c8,['not_drugs']
c8,['not_drugs']
c8,"['psilocybin', 'marijuana']"
c8,['cocaine']
c9,['marijuana']
c9,['marijuana']
c9,"['marijuana', 'not_drugs']"
c9,"['', 'marijuana']"
c9,['not_drugs']
c9,['ecstasy']
cG,['heroin']
ca,['psilocybin']
ca,['']
ca,"['cocaine', 'oxycodone', 'methamphetamine', 'benzodiazepines', 'heroin']"
ca,['not_drugs']
ca,['marijuana']
cb,['marijuana']
cc,['lsd']
cc,"['ecstasy', 'psychedelic', 'stimulant']"
cd,['ecstasy']
cd,"['marijuana', 'dmt', 'ketamine', 'lsd', 'not_drugs']"
cd,"['benzodiazepines', 'marijuana']"
cd,['methamphetamine']
cd,"['opioid', 'cocaine', 'marijuana', 'oxycodone']"
ce,"['marijuana', 'hashish', 'cocaine', 'methamphetamine', 'benzodiazepines', 'not_drugs']"
ce,['']
ce,['psilocybin']
ce,['ecstasy']
ce,['marijuana']
ce,['opioid']
ce,['cocaine']
ce,"['marijuana', 'hashish', 'not_drugs']"
ce,['cocaine']
ce,['methamphetamine']
cf,['ecstasy']
cf,"['lsd', 'not_drugs']"
cg,['cocaine']
cg,"['cocaine', 'marijuana', 'dmt']"
cg,['benzodiazepines']
ch,"['lsd', '', 'ecstasy', 'not_drugs']"
ch,['not_drugs']
ch,"['', 'ecstasy']"
ci,"['opioid', 'oxycodone']"
ci,"['marijuana', 'opioid']"
ci,"['cocaine', 'ketamine']"
ci,"['', 'methamphetamine', 'oxycodone']"
ci,['ketamine']
ci,['methamphetamine']
ci,['not_drugs']
ck,['']
ck,"['psilocybin', 'cocaine']"
ck,"['', 'marijuana', 'not_drugs']"
ck,['not_drugs']
cl,"['lsd', 'benzodiazepines', 'erectile_dysfunction']"
cl,['benzodiazepines']
cl,['marijuana']
cm,"['marijuana', 'hashish']"
cm,"['ketamine', 'ecstasy', 'methamphetamine', 'heroin']"
cn,['opioid']
cn,['oxycodone']
cn,['opioid_treatment']
cn,['cocaine']
cn,"['', 'not_drugs']"
cn,"['marijuana', 'hashish', 'lsd', 'methamphetamine', 'benzodiazepines', 'opioid_treatment']"
cn,"['', 'ecstasy', 'not_drugs', 'ketamine']"
co,['cocaine']
co,['stimulant']
co,"['lsd', 'marijuana']"
co,['marijuana']
co,"['ecstasy', 'psychedelic', 'cocaine', 'benzodiazepines', 'not_drugs']"
co,['psilocybin']
co,"['marijuana', 'hashish']"
cp,"['methamphetamine', 'stimulant']"
cp,"['lsd', 'not_drugs']"
cp,['ecstasy']
cp,['inhalants']
cq,['marijuana']
cr,['stimulant']
cr,['benzodiazepines']
cr,"['dmt', 'cocaine', 'lsd', 'methamphetamine', 'benzodiazepines', 'not_drugs']"
cr,['']
cr,['ketamine']
cr,['prescription']
cr,['not_drugs']
cr,['cocaine']
cr,['not_drugs']
cr,"['', 'ecstasy', 'marijuana', 'ketamine', 'dissociative', 'lsd', 'not_drugs', 'stimulant']"
cs,['']
cs,['']
cs,['not_drugs']
cs,['']
cs,['']
cs,"['cocaine', 'marijuana', 'oxycodone', 'ecstasy']"
cs,['ecstasy']
cs,"['methamphetamine', 'cocaine', 'marijuana', 'not_drugs']"
cs,['benzodiazepines']
cs,['ecstasy']
cs,['oxycodone']
ct,"['not_drugs', 'stimulant']"
ct,['']
ct,['']
ct,['lsd']
ct,"['marijuana', 'ecstasy', 'ketamine', 'oxycodone', 'not_drugs']"
ct,['marijuana']
ct,['cocaine']
ct,['benzodiazepines']
ct,"['', 'opioid']"
cu,['opioid']
cu,"['marijuana', 'oxycodone', 'erectile_dysfunction']"
cv,"['', 'not_drugs']"
cw,['ecstasy']
cw,['oxycodone']
cx,"['opioid', 'benzodiazepines']"
cx,['not_drugs']
cx,['ketamine']
cy,['oxycodone']
cy,['not_drugs']
cy,['not_drugs']
cy,"['methamphetamine', 'marijuana', 'oxycodone', 'hashish']"
cy,['ketamine']
d ,"['marijuana', 'prescription']"
d ,"['benzodiazepines', 'oxycodone', 'erectile_dysfunction']"
d ,"['ecstasy', 'ketamine', 'cocaine', 'lsd', 'methamphetamine', 'benzodiazepines', 'stimulant', 'heroin']"
d ,"['methamphetamine', 'benzodiazepines', 'erectile_dysfunction']"
d ,['ecstasy']
d ,['methamphetamine']
d ,"['opioid', 'marijuana', 'ecstasy']"
d ,"['cocaine', 'ecstasy', 'heroin']"
d ,['marijuana']
d ,"['lsd', 'cocaine', 'benzodiazepines']"
d ,"['cocaine', 'stimulant']"
d ,"['marijuana', 'hashish', 'cocaine', 'methamphetamine', 'heroin']"
d ,['heroin']
d ,['cocaine']
d ,"['marijuana', 'ecstasy']"
d ,"['cocaine', 'benzodiazepines', 'opioid_treatment']"
d ,"['ecstasy', 'ketamine']"
d ,['cocaine']
d ,"['methamphetamine', 'cocaine']"
d ,"['uncategorizable_listing', 'cocaine', 'ecstasy', 'ketamine']"
d ,"['cocaine', 'ecstasy', 'erectile_dysfunction']"
d ,"['cocaine', 'ecstasy']"
d ,"['', 'ecstasy', 'marijuana', 'hashish', 'ketamine', 'cocaine', 'lsd', 'erectile_dysfunction', 'stimulant']"
d-,"['benzodiazepines', 'not_drugs']"
d0,['marijuana']
d0,['lsd']
d0,['methamphetamine']
d0,"['marijuana', 'ecstasy', 'steroids_and_hormones', 'psilocybin', 'cocaine']"
d0,"['marijuana', 'hashish', 'not_drugs']"
d0,['not_drugs']
d1,['methamphetamine']
d1,"['', 'not_drugs']"
d1,"['lsd', 'cocaine', 'marijuana', 'ketamine']"
d1,['not_drugs']
d1,"['', 'stimulant']"
d1,['not_drugs']
d1,['ketamine']
d1,['cocaine']
d2,['']
d2,['not_drugs']
d2,['not_drugs']
d2,['marijuana']
d2,['not_drugs']
d2,['ecstasy']
d2,"['marijuana', 'dmt', 'psychedelic']"
d3,['not_drugs']
d3,['hashish']
d3,"['', 'marijuana', 'cocaine', 'oxycodone', 'lsd', 'benzodiazepines', 'not_drugs']"
d3,['not_drugs']
d3,['not_drugs']
d3,['ketamine']
d3,['not_drugs']
d3,['ketamine']
d4,"['ecstasy', 'not_drugs']"
d4,['benzodiazepines']
d4,['heroin']
d4,"['', 'methamphetamine', 'cocaine', 'ecstasy']"
d5,['heroin']
d5,"['', 'not_drugs']"
d5,"['psilocybin', 'marijuana', 'inhalants']"
d5,['opioid_treatment']
d6,['not_drugs']
d6,['not_drugs']
d6,"['psilocybin', 'methamphetamine', 'cocaine', 'ecstasy']"
d6,"['marijuana', 'not_drugs']"
d6,['benzodiazepines']
d6,['cocaine']
d7,['ketamine']
d7,"['lsd', 'ecstasy', 'not_drugs']"
d7,['cocaine']
d7,"['', 'cocaine', 'marijuana', 'hashish']"
d8,['ecstasy']
d8,['not_drugs']
d8,"['benzodiazepines', 'cocaine', 'marijuana']"
d8,"['', 'methamphetamine', 'ecstasy', 'not_drugs']"
d8,['hashish']
d8,['stimulant']
d9,"['psilocybin', 'methamphetamine', 'marijuana', 'ecstasy']"
d9,"['lsd', 'ecstasy', 'dmt', 'not_drugs']"
d9,['']
d9,['psilocybin']
d9,"['ecstasy', 'not_drugs', 'stimulant']"
d9,"['marijuana', 'hashish']"
d9,['psilocybin']
dG,['not_drugs']
dZ,['not_drugs']
da,['']
da,['']
da,"['', 'marijuana', 'hashish', 'stimulant']"
da,['ecstasy']
da,['not_drugs']
da,['not_drugs']
db,"['lsd', 'cocaine']"
db,"['psilocybin', 'marijuana', 'not_drugs', 'ecstasy']"
dd,"['lsd', 'ecstasy', 'not_drugs']"
dd,['stimulant']
dd,"['', 'marijuana', 'ecstasy', 'hashish']"
de,['oxycodone']
de,"['', 'marijuana', 'ecstasy', 'hashish', 'dmt', 'psilocybin', 'fentanyl', 'cocaine', 'benzodiazepines', 'not_drugs']"
de,['']
de,"['', 'ecstasy', 'marijuana', 'dmt', 'hashish', 'psilocybin', 'lsd', 'benzodiazepines', 'not_drugs']"
de,['cocaine']
de,['benzodiazepines']
dg,['not_drugs']
dg,"['', 'cocaine', 'hashish', 'not_drugs']"
dg,['']
dg,['stimulant']
dg,"['psilocybin', 'erectile_dysfunction']"
dg,['ecstasy']
dg,['cocaine']
dh,['']
dh,['not_drugs']
dh,"['marijuana', 'cocaine', 'benzodiazepines', 'oxycodone']"
di,['stimulant']
di,['not_drugs']
di,"['cocaine', 'marijuana']"
di,['not_drugs']
dk,['marijuana']
dl,"['methamphetamine', 'marijuana', 'ecstasy']"
dl,['cocaine']
dl,['not_drugs']
dm,"['', 'cocaine', 'marijuana', 'not_drugs']"
dm,['stimulant']
dm,['cocaine']
dn,['not_drugs']
dn,"['', 'marijuana']"
dn,['']
dn,"['benzodiazepines', 'not_drugs']"
dn,['']
dn,['not_drugs']
dn,"['', 'cocaine', 'not_drugs']"
dn,['marijuana']
dn,['oxycodone']
dn,['marijuana']
dn,['not_drugs']
dn,"['marijuana', 'ecstasy', 'dissociative', 'fentanyl', 'oxycodone', 'lsd', 'not_drugs', 'stimulant']"
do,['oxycodone']
do,['cocaine']
do,['ketamine']
do,"['fentanyl', 'marijuana']"
do,"['benzodiazepines', 'marijuana', 'hashish']"
do,['ecstasy']
do,['oxycodone']
do,"['cocaine', 'hashish']"
do,"['', 'methamphetamine', 'not_drugs']"
dp,['not_drugs']
dp,['ecstasy']
dp,['not_drugs']
dp,['not_drugs']
dr,"['', 'benzodiazepines', 'marijuana', 'stimulant']"
dr,['hashish']
dr,['ecstasy']
dr,['cocaine']
dr,"['cocaine', 'not_drugs']"
dr,['stimulant']
ds,['opioid']
ds,"['', 'marijuana', 'not_drugs', 'ketamine']"
ds,['marijuana']
ds,['']
ds,['ecstasy']
ds,['benzodiazepines']
ds,['stimulant']
ds,['not_drugs']
ds,"['cocaine', 'marijuana', 'not_drugs', 'ketamine']"
ds,['not_drugs']
ds,['ecstasy']
ds,"['', 'opioid']"
dt,['cocaine']
dt,"['marijuana', 'ecstasy', 'dmt', 'psychedelic', 'cocaine', 'oxycodone', 'heroin']"
dt,['benzodiazepines']
dt,"['', 'marijuana', 'ecstasy', 'methamphetamine', 'not_drugs']"
dt,['marijuana']
du,['not_drugs']
du,['benzodiazepines']
dv,['not_drugs']
dw,['not_drugs']
dw,['marijuana']
dx,"['psilocybin', 'cocaine', 'benzodiazepines']"
dx,['marijuana']
dx,"['psilocybin', 'methamphetamine', 'marijuana', 'stimulant']"
dy,['marijuana']
dy,['marijuana']
dy,"['not_drugs', 'stimulant']"
dy,['oxycodone']
dy,"['not_drugs', 'ketamine']"
dy,"['marijuana', 'ecstasy', 'cocaine', 'oxycodone', 'benzodiazepines', 'stimulant']"
dy,['benzodiazepines']
dy,['']
dy,['cocaine']
dz,"['', 'marijuana', 'ecstasy', 'cocaine', 'not_drugs']"
dz,['marijuana']
dz,['marijuana']
e ,['methamphetamine']
e ,['ecstasy']
e ,['ecstasy']
e ,['marijuana']
e ,['marijuana']
e ,"['', 'heroin']"
e ,['ecstasy']
e ,"['', 'ecstasy', 'erectile_dysfunction', 'stimulant']"
e ,"['cocaine', 'ecstasy']"
e ,['ecstasy']
e ,['ketamine']
e ,['marijuana']
e0,['hashish']
e0,['hashish']
e0,['lsd']
e0,['lsd']
e0,"['methamphetamine', 'not_drugs']"
e0,['stimulant']
e1,['not_drugs']
e1,['stimulant']
e1,"['marijuana', 'heroin']"
e1,"['benzodiazepines', 'marijuana']"
e2,"['marijuana', 'psychedelic']"
e2,"['', 'not_drugs']"
e3,['not_drugs']
e3,['oxycodone']
e3,"['', 'oxycodone']"
e3,['oxycodone']
e3,"['cocaine', 'marijuana']"
e3,"['cocaine', 'oxycodone']"
e5,['methamphetamine']
e5,['cocaine']
e6,['heroin']
e6,['cocaine']
e7,"['', 'marijuana', 'dmt', 'not_drugs']"
e7,"['marijuana', 'not_drugs']"
e8,['']
e8,['oxycodone']
e8,['ketamine']
e9,['marijuana']
e9,"['steroids_and_hormones', 'cocaine', 'marijuana', 'stimulant']"
eP,['not_drugs']
ea,['not_drugs']
ea,['']
eb,"['ecstasy', 'psychedelic']"
ec,['not_drugs']
ec,['ecstasy']
ed,['psychedelic']
ed,['']
ed,['ketamine']
ee,['methamphetamine']
ee,"['cocaine', 'marijuana', 'oxycodone', 'ecstasy']"
ee,"['', 'cocaine', 'not_drugs', 'lsd']"
ef,['not_drugs']
ef,['marijuana']
eg,['lsd']
eg,['ecstasy']
eg,['']
ei,"['marijuana', 'not_drugs']"
el,['lsd']
el,['oxycodone']
el,['marijuana']
el,['ecstasy']
el,['not_drugs']
em,"['erectile_dysfunction', 'ketamine']"
em,['cocaine']
en,['not_drugs']
en,"['marijuana', 'ecstasy', 'hashish', 'cocaine', 'methamphetamine']"
en,['ecstasy']
en,['heroin']
eo,['oxycodone']
eo,['not_drugs']
eo,['not_drugs']
er,"['lsd', 'cocaine']"
er,['marijuana']
er,['']
er,"['marijuana', 'hashish']"
er,['not_drugs']
er,['not_drugs']
es,"['methamphetamine', 'ecstasy']"
es,['']
es,"['ecstasy', 'heroin']"
es,"['', 'marijuana', 'fentanyl', 'ketamine']"
et,"['cocaine', 'hashish']"
et,"['cocaine', 'marijuana', 'hashish']"
et,"['marijuana', 'not_drugs']"
et,['hashish']
et,"['', 'ecstasy']"
eu,['stimulant']
ex,['not_drugs']
ex,['marijuana']
ex,['not_drugs']
ey,['marijuana']
ey,['not_drugs']
ey,"['oxycodone', 'heroin']"
ez,['not_drugs']
f ,"['', 'marijuana', 'hashish']"
f ,['ecstasy']
f ,['dmt']
f ,"['ecstasy', 'stimulant']"
f ,"['methamphetamine', 'ecstasy', 'benzodiazepines']"
f ,"['marijuana', 'ecstasy']"
f ,"['ecstasy', 'ketamine']"
f ,"['methamphetamine', 'marijuana']"
f ,['hashish']
f ,"['ecstasy', 'ketamine']"
f-,['ecstasy']
f0,"['', 'cocaine', 'oxycodone']"
f0,['not_drugs']
f1,['cocaine']
f1,['erectile_dysfunction']
f1,['not_drugs']
f2,['hashish']
f2,"['not_drugs', 'inhalants']"
f2,['']
f2,['psychedelic']
f2,['not_drugs']
f2,"['fentanyl', 'cocaine', 'marijuana']"
f3,"['methamphetamine', 'hashish']"
f3,"['', 'ecstasy', 'lsd', 'methamphetamine', 'not_drugs']"
f4,['not_drugs']
f4,"['cocaine', 'benzodiazepines']"
f5,['ketamine']
f5,['marijuana']
f6,['cocaine']
f6,"['cocaine', 'ecstasy']"
f7,['not_drugs']
f7,"['cocaine', 'not_drugs']"
f7,"['', 'not_drugs']"
f7,"['psilocybin', 'benzodiazepines', 'oxycodone', 'stimulant']"
f8,['not_drugs']
f9,"['marijuana', 'oxycodone', 'ecstasy']"
f9,"['', 'marijuana', 'not_drugs']"
fa,"['marijuana', 'not_drugs']"
fa,"['ecstasy', 'not_drugs']"
fb,"['ecstasy', 'ketamine']"
fb,['methamphetamine']
fc,['hashish']
fd,"['lsd', 'marijuana']"
fd,['not_drugs']
fd,['hashish']
fd,['benzodiazepines']
fd,['cocaine']
fe,['oxycodone']
fe,['benzodiazepines']
fe,['opioid']
fe,['not_drugs']
fe,"['opioid_treatment', 'marijuana', 'dissociative', 'cocaine', 'oxycodone', 'methamphetamine', 'not_drugs', 'heroin']"
fe,['stimulant']
fe,['ecstasy']
fe,"['lsd', 'not_drugs', 'dmt', 'ketamine']"
ff,"['opioid', 'marijuana']"
fg,['marijuana']
fg,"['marijuana', 'not_drugs']"
fg,['cocaine']
fh,['not_drugs']
fh,['']
fh,"['ecstasy', 'inhalants', 'ketamine', 'cocaine', 'stimulant']"
fi,['not_drugs']
fi,['not_drugs']
fk,"['', 'not_drugs']"
fl,"['marijuana', 'not_drugs']"
fl,"['lsd', 'methamphetamine', 'marijuana']"
fm,['not_drugs']
fm,['not_drugs']
fm,"['ecstasy', 'oxycodone']"
fn,"['marijuana', 'ecstasy', 'cocaine', 'oxycodone', 'methamphetamine']"
fn,['marijuana']
fn,['ketamine']
fn,"['', 'ecstasy']"
fn,"['dmt', 'not_drugs']"
fn,"['cocaine', 'ecstasy']"
fo,['cocaine']
fo,['']
fo,['benzodiazepines']
fo,"['', 'steroids_and_hormones', 'ketamine']"
fo,['stimulant']
fp,['']
fr,['cocaine']
fr,['heroin']
fr,"['marijuana', 'ecstasy', 'psychedelic', 'cocaine', 'methamphetamine', 'stimulant']"
fr,"['marijuana', 'cocaine', 'lsd', 'methamphetamine', 'opioid_treatment', 'heroin']"
fr,"['lsd', 'ecstasy']"
fr,['ecstasy']
fr,['not_drugs']
fr,['']
fs,['stimulant']
fs,"['not_drugs', 'ketamine']"
fs,"['marijuana', 'benzodiazepines', 'psychedelic', 'ketamine']"
fs,['marijuana']
fs,['oxycodone']
ft,"['stimulant', 'marijuana', 'opioid_treatment', 'ecstasy']"
ft,['oxycodone']
ft,"['psychedelic', 'ketamine', 'lsd', 'not_drugs', 'stimulant']"
ft,['opioid']
ft,['psilocybin']
ft,['hashish']
fu,['psychedelic']
fu,['oxycodone']
fu,"['marijuana', 'cocaine', 'ecstasy', 'hashish']"
fu,['']
fw,"['hashish', 'stimulant']"
fw,"['', 'not_drugs']"
fx,"['cocaine', 'not_drugs']"
fx,['ecstasy']
fx,['marijuana']
fx,['not_drugs']
fx,['not_drugs']
fy,['marijuana']
fy,"['marijuana', 'ecstasy', 'hashish', 'methamphetamine', 'heroin']"
fy,"['marijuana', 'ecstasy', 'lsd', 'not_drugs', 'stimulant']"
fy,"['opioid', 'ecstasy']"
fz,['marijuana']
fz,['not_drugs']
fz,['ecstasy']
g ,['ecstasy']
g ,['ecstasy']
g ,['not_drugs']
g ,"['marijuana', 'erectile_dysfunction']"
g ,['not_drugs']
g ,"['cocaine', 'marijuana', 'prescription']"
g ,['ecstasy']
g ,['marijuana']
g ,"['cocaine', 'ecstasy']"
g ,['ecstasy']
g ,"['ecstasy', 'ketamine']"
g ,['methamphetamine']
g ,['marijuana']
g ,"['cocaine', 'marijuana']"
g0,"['benzodiazepines', 'cocaine', 'marijuana', 'not_drugs']"
g0,"['ecstasy', 'ketamine']"
g0,"['', 'marijuana', 'not_drugs']"
g0,['benzodiazepines']
g0,['oxycodone']
g1,['benzodiazepines']
g1,['psilocybin']
g1,"['ecstasy', 'not_drugs']"
g1,['ecstasy']
g2,['benzodiazepines']
g2,"['lsd', 'not_drugs', 'ketamine']"
g2,"['', 'opioid', 'marijuana', 'cocaine', 'lsd', 'not_drugs']"
g2,['opioid']
g2,['ecstasy']
g2,['not_drugs']
g3,['marijuana']
g3,"['cocaine', 'marijuana', 'not_drugs']"
g4,['ecstasy']
g4,['']
g4,['not_drugs']
g5,"['marijuana', 'ecstasy', 'psilocybin', 'cocaine', 'oxycodone', 'methamphetamine']"
g5,['not_drugs']
g5,"['marijuana', 'oxycodone']"
g6,"['lsd', 'ecstasy', 'not_drugs']"
g7,['not_drugs']
g7,['marijuana']
g7,['heroin']
g8,['marijuana']
g8,"['cocaine', 'not_drugs']"
g8,['benzodiazepines']
g8,['ecstasy']
g8,['not_drugs']
g9,"['cocaine', 'ecstasy']"
g9,['opioid_treatment']
g9,"['marijuana', 'ecstasy', 'not_drugs']"
g9,"['ecstasy', 'psilocybin', 'oxycodone', 'lsd', 'stimulant']"
gD,"['', 'benzodiazepines']"
ga,['']
ga,['not_drugs']
ga,['marijuana']
ga,"['ecstasy', 'ketamine']"
ga,"['psilocybin', 'marijuana']"
gd,['psilocybin']
gd,['stimulant']
gd,['not_drugs']
gd,"['ketamine', 'cocaine', 'heroin']"
ge,['marijuana']
ge,['not_drugs']
ge,"['benzodiazepines', 'marijuana']"
ge,['opioid']
ge,"['', 'ecstasy', 'hashish', 'cocaine', 'not_drugs']"
ge,"['steroids_and_hormones', 'cocaine', 'marijuana']"
ge,['marijuana']
gf,['stimulant']
gf,['cocaine']
gg,['oxycodone']
gg,['ketamine']
gg,['marijuana']
gg,['marijuana']
gh,"['marijuana', 'hashish', 'not_drugs']"
gh,['cocaine']
gh,['stimulant']
gi,"['', 'heroin']"
gi,['oxycodone']
gi,['not_drugs']
gk,['cocaine']
gk,"['benzodiazepines', 'not_drugs']"
gl,['not_drugs']
gl,['methamphetamine']
gl,['oxycodone']
gm,['not_drugs']
gm,"['lsd', 'ecstasy']"
gm,"['lsd', 'benzodiazepines']"
gn,['stimulant']
gn,['ketamine']
gn,['not_drugs']
gn,['marijuana']
gn,"['methamphetamine', 'marijuana']"
gn,['marijuana']
gn,['']
go,"['cocaine', 'ecstasy']"
go,['not_drugs']
go,['not_drugs']
go,['benzodiazepines']
go,['ecstasy']
go,"['', 'not_drugs']"
go,"['', 'methamphetamine', 'hashish']"
gp,['marijuana']
gp,['not_drugs']
gr,"['', 'not_drugs']"
gr,['not_drugs']
gs,['oxycodone']
gs,['oxycodone']
gs,"['', 'marijuana', 'ketamine', 'cocaine', 'benzodiazepines']"
gs,"['marijuana', 'not_drugs']"
gt,['']
gt,['ketamine']
gt,['lsd']
gt,"['', 'not_drugs']"
gt,"['methamphetamine', 'marijuana']"
gu,"['', 'methamphetamine', 'cocaine', 'ecstasy']"
gu,"['methamphetamine', 'not_drugs']"
gw,['opioid']
gw,['not_drugs']
gy,['ecstasy']
gy,"['', 'marijuana', 'heroin']"
gy,['stimulant']
gy,['oxycodone']
gy,['not_drugs']
gz,['dissociative']
gz,['not_drugs']
h ,['fentanyl']
h ,"['', 'ecstasy', 'heroin']"
h ,['hashish']
h ,['marijuana']
h ,"['benzodiazepines', 'marijuana']"
h ,['cocaine']
h ,['']
h ,['prescription']
h ,['opioid_treatment']
h0,['ketamine']
h0,['stimulant']
h0,"['', 'marijuana', 'hashish', 'lsd', 'not_drugs']"
h0,"['cocaine', 'marijuana']"
h1,['marijuana']
h1,['marijuana']
h1,['not_drugs']
h2,['']
h2,"['cocaine', 'hashish']"
h2,['not_drugs']
h2,['not_drugs']
h2,['ecstasy']
h2,"['cocaine', 'ecstasy']"
h2,"['cocaine', 'marijuana', 'hashish']"
h2,['not_drugs']
h3,"['marijuana', 'erectile_dysfunction']"
h3,['not_drugs']
h3,['opioid_treatment']
h4,['marijuana']
h4,['not_drugs']
h5,['stimulant']
h5,['not_drugs']
h5,"['', 'methamphetamine', 'marijuana', 'psychedelic']"
h6,['oxycodone']
